id,sess,block,auc,std_wtw,auc1,auc2,auc3,auc4,std_wtw1,std_wtw2,std_wtw3,std_wtw4,ready_RT_mean,ready_RT_se,sell_RT_median,sell_RT_mean,sell_RT_se,condition
s0003,2,1,4.264298040182423,1.7402324786073353,4.239102941176471,4.207031578947369,4.093602941176471,4.43052,1.3542661366270956,4.207031578947369,1.484093668443484,1.272942641912824,0.26221599999999745,0.01775162174991335,0.7795,0.7997142857142855,0.027343955365742745,LP
s0003,2,2,7.616937944849338,3.365021796566007,6.795893797519008,8.9762192513369,7.782346231546232,7.4089230769230765,3.081772076786155,8.9762192513369,4.15597393417076,2.0150227126621623,0.3759620253164629,0.022650712586060044,0.7465,0.751391304347826,0.029967349564886635,HP
s0005,2,1,5.51948402948403,1.2868244047896131,5.799153846153846,6.2568,5.318615384615384,4.5856071428571425,1.285307855738721,6.2568,1.0038750871161932,0.9258827771871754,0.3763669724770652,0.03680342131713394,0.6940000000000001,0.7690454545454545,0.0163325944598462,LP
s0005,2,2,8.553768071519794,2.644985516304054,6.909357142857143,7.879666666666667,9.816166666666664,11.1498,2.181013512997467,7.879666666666667,1.109330641523176,1.7004,0.38702816901408227,0.031385565918090996,0.7240000000000001,0.8721555555555552,0.06268094364992437,HP
s0006,2,1,5.92107734204793,2.0237752372222086,7.705619047619049,5.473246031746031,5.570240384615385,4.905288461538461,2.546379109473096,5.473246031746031,1.3070929098222304,0.7791029688178002,0.2738018867924569,0.01852065043858988,0.763,0.8265000000000005,0.02467112243084856,LP
s0006,2,2,9.539611904723031,2.947040598328539,8.586448717948718,8.251257918552035,12.0,9.125444444444444,2.5525033709886875,8.251257918552035,0.0,2.794542145409358,0.32722857142856404,0.03473923954044456,0.7894999999999999,0.9269074074074075,0.06490556751509956,HP
s0007,2,1,4.240004385108385,1.0445618495952527,4.670357142857143,4.51425,3.8489147727272734,3.9340208333333333,1.6820805827113912,4.51425,0.6070316597329418,0.3749213522851234,0.22662096774193574,0.01852159212125928,0.7224999999999999,0.7660909090909094,0.013218283371025688,LP
s0007,2,2,7.499072736302719,2.701495040062533,4.712053977272728,7.218357142857144,9.185142857142857,11.3965,1.1119522757581488,7.218357142857144,2.1225192463250857,1.349467024421123,0.19550000000000475,0.014671581799519903,0.7190000000000001,0.7297391304347826,0.01634789647251871,HP
s0008,2,1,4.50589856557377,0.9337173617520919,5.666267045454546,4.284785714285714,4.106923076923077,3.9335555555555546,0.750710975315702,4.284785714285714,0.322162515495724,0.08108515566449755,0.28870833333333457,0.01276395421486122,0.7090000000000001,0.75484375,0.01612910586580277,LP
s0008,2,2,6.700491146666668,1.1580930489278276,6.34447963800905,7.12725,7.08165909090909,6.697638461538462,2.201997613396617,7.12725,0.8143173366016979,0.9905424077734548,0.23723456790123076,0.01679568055826576,0.742,0.8102564102564102,0.05795996847843058,HP
s0009,2,1,2.9272772137668626,0.5211511107904208,2.707294997662459,2.9598000000000004,3.060066666666667,3.0167163636363634,0.5595527679076864,2.9598000000000004,0.4758577471845505,0.5552477641111339,0.5467910447761182,0.028040389262805828,0.7115,0.7696896551724144,0.02217535250135128,LP
