id,sess,key,block,auc,std_wtw,init_wtw,sell_RT_median,sell_RT_mean,sell_RT_se,condition,auc1,auc2,std_wtw1,std_wtw2
s0093,1,"('s0093', 1)",1,7.238625531914893,1.4994110035764026,3.315,0.71,0.9542968749999999,0.07106922200399877,LP,7.64792,6.666772727272727,1.3252094351208543,1.5166860684285626
s0093,1,"('s0093', 1)",2,9.894349763618576,2.570028904110562,,0.7024999999999999,0.8137037037037038,0.06383413987837616,HP,8.519516624865433,11.377662337662338,2.6261634962902485,1.1825460602807165
s0094,1,"('s0094', 1)",1,10.332030004478282,2.462667311520638,12.0,0.862,0.862175438596491,0.025117895271189176,LP,11.139696296296295,9.384862433862434,1.8193301546084932,2.6923869176641175
s0094,1,"('s0094', 1)",2,9.813826521503909,3.32785602002245,,0.869,0.9009411764705881,0.0349507305413032,HP,9.704560023767083,10.189228148148148,3.260243274160092,3.5021612693931314
s0096,1,"('s0096', 1)",1,5.207302882483369,0.9619043030918137,3.804,0.708,0.7544000000000001,0.014476208598407784,LP,5.288747826086956,5.078506666666667,1.00213588285854,0.8924049360887444
s0096,1,"('s0096', 1)",2,6.453215984760801,1.507028993761274,,0.7004999999999999,0.7611111111111111,0.029868326719370956,HP,5.708520142857143,7.549682795698925,1.1900513687088026,1.2445387846420073
s0100,1,"('s0100', 1)",1,5.403896642237123,1.7941768337697275,7.974,0.723,0.8418507462686565,0.03882085967927639,LP,5.7816021402024855,4.973884615384614,2.253054129387611,0.9014314023955745
s0100,1,"('s0100', 1)",2,8.707138740935234,2.0957529779558155,,0.734,0.8102040816326531,0.021910403668451272,HP,8.16717017816742,9.474249999999998,1.9565182738103313,1.9366622635901918
s0101,1,"('s0101', 1)",1,6.861750888742594,1.5994046591005462,8.365,0.6705000000000001,0.7390967741935484,0.028957400892163282,LP,6.113200956937799,7.7966625,1.3353655119574561,1.4419853496460187
s0101,1,"('s0101', 1)",2,7.488016304347827,1.5334274701204615,,0.677,0.7736500000000001,0.05229106699523351,HP,7.870433333333335,7.03516156462585,1.6671410701490676,1.2114238738476983
s0103,1,"('s0103', 1)",1,6.389131966725548,2.159511734343722,6.925,0.725,0.8278196721311477,0.02818363695843093,LP,5.5816752596872075,7.3654886363636365,1.9845298752784026,1.9398694719111091
s0103,1,"('s0103', 1)",2,8.767891107652737,2.0091524476753464,,0.725,0.8550212765957443,0.04455114394451374,HP,8.759615451388889,8.970092948717948,2.0863911654284584,2.193141511140013
s0104,1,"('s0104', 1)",1,9.787832235294118,2.4507343818305514,12.0,0.691,0.8531774193548389,0.05374805624921671,LP,10.396289562289564,9.044857142857142,2.275542663733241,2.4376274821015205
s0104,1,"('s0104', 1)",2,8.352644363022181,2.1277497603735314,,0.791,0.8676888888888891,0.06287462596190221,HP,8.615564298654244,7.908799999999999,2.4744511191792204,1.410108738271627
s0105,1,"('s0105', 1)",1,8.00798430053266,2.6743136000852665,12.0,0.874,1.0623684210526319,0.1878030156519127,LP,9.898442424242424,6.2316714285714285,2.050937013797308,1.8435547163132469
s0105,1,"('s0105', 1)",2,9.96864908991228,2.132586894526553,,0.884,0.8822692307692306,0.03703334012224556,HP,8.895004830917875,11.6733,2.044097344689346,0.9800999999999997
s0106,1,"('s0106', 1)",1,5.467931328587278,1.258696645741447,6.582,0.848,0.892174603174603,0.05033751310243322,LP,5.701497899159664,5.127816176470588,1.5003060395067604,0.7271975977070269
s0106,1,"('s0106', 1)",2,5.629296136403281,0.8463173165302278,,0.715,0.9003225806451612,0.12286595309084404,HP,5.496273732718894,6.027287037037038,0.7933143365596869,1.550859872369077
s0107,1,"('s0107', 1)",1,3.2033662720792844,0.8663630722036466,5.141,0.8205,0.7961333333333331,0.01727923395078398,LP,2.9464091503267973,3.4995057851239673,0.6630131939419519,0.9776407452771375
s0107,1,"('s0107', 1)",2,5.5476860073520236,2.5022495156229443,,0.833,0.9694999999999999,0.11296654126087266,HP,4.804197876447876,6.54377636009215,1.501913255738536,3.145982813437337
s0108,1,"('s0108', 1)",1,7.835998383838384,2.6346573376818387,12.0,0.774,0.8289047619047623,0.024663129348270894,LP,9.736201298701298,6.2175625000000005,2.7371238207520285,1.0701119666155265
s0108,1,"('s0108', 1)",2,5.365296163836163,1.1150215878546421,,0.831,0.8863666666666666,0.04369829600881565,HP,5.336811588592077,5.392341304347826,1.1312727073669115,1.091082723203727
s0109,1,"('s0109', 1)",1,4.954020385870335,2.9585329622496395,12.0,0.69,0.748646153846154,0.01271635820683761,LP,5.6654687500000005,4.416257689678742,3.803626835291343,1.9057549012335044
s0109,1,"('s0109', 1)",2,7.575635249021316,2.579197350082055,,0.826,0.8135348837209301,0.01521240807623112,HP,6.91928364389234,8.422217898735443,2.6840387325324775,2.1844162980588533
s0110,1,"('s0110', 1)",1,4.416801961150107,2.013583678012293,12.0,0.749,0.7700476190476191,0.013087557700987745,LP,5.401376344086023,3.471284210526316,2.4238278883944457,0.7143471758503909
s0110,1,"('s0110', 1)",2,4.0789585096417,1.3857161630067885,,0.7665,0.9373076923076922,0.1347221748859786,HP,3.671696088046202,4.54055938757116,1.243853397042584,1.3991295013700351
s0111,1,"('s0111', 1)",1,3.998999395275389,1.107810607462653,3.386,0.6915,0.7378030303030304,0.012056593281291822,LP,4.679425191815857,3.3601944444444447,1.0626654865100271,0.6823903426285615
s0111,1,"('s0111', 1)",2,3.9730080256019207,0.9849837285618016,,0.6859999999999999,0.6780454545454547,0.018019672132744264,HP,3.8085171727227474,4.172845406445406,0.7399952180093634,1.183718551633904
s0113,1,"('s0113', 1)",1,3.713494711666323,2.903302643341719,12.0,0.853,0.8761568627450979,0.02238629043975856,LP,6.114819823614249,2.4294767485119046,3.744309441679616,1.0143593333882253
s0113,1,"('s0113', 1)",2,8.788981127427192,2.9282244866371583,,0.877,0.8588297872340425,0.023427654050956828,HP,9.394168807603688,8.219316568047336,3.0335149012577154,2.723142433269208
s0114,1,"('s0114', 1)",1,9.162234466872764,3.5409438755333356,12.0,0.9365000000000001,1.1093620689655175,0.13876575592274507,LP,10.9452,7.76243307974077,1.6207514800240042,4.001813478928553
s0114,1,"('s0114', 1)",2,8.671812779778396,2.3868540475021507,,0.835,1.0546136363636363,0.07914472578599789,HP,8.622521951373143,8.638325,2.878719078208318,1.3831061283329424
s0115,1,"('s0115', 1)",1,5.338805161290322,1.4370332609253065,8.988,0.9385,1.1654000000000002,0.08961354746291929,LP,6.028,4.4871454545454545,1.3855273511614004,0.9815175341032203
s0115,1,"('s0115', 1)",2,8.68378104265109,3.499616988710004,,0.852,0.9466000000000001,0.062193613820069986,HP,6.566361712225606,12.0,2.863505412862934,0.0
s0116,1,"('s0116', 1)",1,8.477338547815819,1.490529670073309,12.0,0.7244999999999999,0.8588275862068966,0.08911401712811787,LP,8.811263157894738,8.076636363636364,1.115478974713833,1.7461642954076435
s0116,1,"('s0116', 1)",2,6.78542139844257,1.1001342369067506,,0.726,0.7605428571428571,0.03726098452711669,HP,6.821481481481482,6.761564555921055,0.9506987827819021,1.250088107727825
s0117,1,"('s0117', 1)",1,11.5366,1.0436825954283229,12.0,0.711,0.813559322033898,0.02494495256637311,LP,11.380373015873015,11.73757142857143,1.2519961821923569,0.6428160939275281
s0117,1,"('s0117', 1)",2,11.795071428571429,0.7388804720932987,,0.719,0.7757619047619045,0.043858574532042456,HP,11.681222222222223,12.0,0.90163971343298,0.0
s0119,1,"('s0119', 1)",1,3.0933779342723007,0.9707260086365253,7.573,0.756,0.7902456140350878,0.06021336475899455,LP,3.501095220588235,2.749866066066066,1.2687704959714918,0.3535052166770068
s0119,1,"('s0119', 1)",2,4.571537697476897,1.3984871076685854,,0.768,0.7565599999999998,0.020486255294709182,HP,4.863233662847992,4.287199904351985,1.6415135782259305,1.050150435908688
s0120,1,"('s0120', 1)",1,7.048147142048669,2.1318796605215193,12.0,0.681,0.7462878787878787,0.030204687127921803,LP,7.148664136622392,6.869476190476191,2.3151396187225326,1.8675755385767532
s0120,1,"('s0120', 1)",2,8.539423528333893,1.6611000944568897,,0.6795,0.7413571428571428,0.026318514331759555,HP,8.43877033248082,8.664065789473685,1.9127395095679807,1.4106987597949663
s0121,1,"('s0121', 1)",1,11.339111111111112,1.805601239934864,12.0,0.853,1.0416491228070177,0.10915712635489502,LP,11.305366666666668,11.335222222222221,1.7558143121893295,1.880275498595162
s0121,1,"('s0121', 1)",2,11.394135384615385,1.2606837738181775,,0.8214999999999999,0.8688392857142857,0.055319496281767064,HP,11.7094375,11.228124999999999,1.1253437235323926,1.21812349922945
s0122,1,"('s0122', 1)",1,7.369968971631206,2.032188932673287,12.0,0.6935,0.7322575757575757,0.010614570408709922,LP,7.713501333333333,6.824821428571429,2.4573471135891425,0.9340202297278236
s0122,1,"('s0122', 1)",2,7.524965592903827,1.0349105329839572,,0.709,0.7751428571428571,0.018535819690453936,HP,7.309267999999999,7.86137261904762,0.8282372438957333,1.2421411048066495
s0123,1,"('s0123', 1)",1,9.4249705831608,1.8879354769368244,10.906,0.7115,0.8054642857142859,0.027877464706237576,LP,9.623326041160265,9.253105555555555,2.184630972383555,1.4999765349913616
s0123,1,"('s0123', 1)",2,10.239350577240975,1.8667513699368008,,0.714,0.831392156862745,0.06989192556974855,HP,9.993609259259259,10.579010416666668,2.3227201863307467,1.0879787212111094
s0124,1,"('s0124', 1)",1,1.3764395684257598,1.9024995863344911,7.295,0.5105,0.5925714285714285,0.02883562796668795,LP,1.158332723112128,1.5353128865137864,2.0066714139183848,1.3197870513464853
s0124,1,"('s0124', 1)",2,6.526275777239,4.101797609278717,,0.51,0.6091627906976743,0.02181142272800537,HP,5.551813632246377,8.247710031903582,3.777212519967102,4.41231758721188
s0126,1,"('s0126', 1)",1,4.381494198200113,0.8951460169954626,7.491,0.858,0.85525,0.03517672545716683,LP,4.228837981217292,4.549706172839507,0.9628350067676132,0.7790405685795573
s0126,1,"('s0126', 1)",2,5.082812457912457,1.1246950019092061,,0.717,0.8763749999999999,0.08060958751264229,HP,5.230441176470587,4.907410714285715,1.428964293613436,0.5570238072021392
s0127,1,"('s0127', 1)",1,11.733333333333333,0.8735117375030261,12.0,1.038,2.3649999999999993,1.2406803832306421,LP,12.0,11.555555555555555,0.0,1.0921045036596
s0127,1,"('s0127', 1)",2,10.759434558977011,3.127510082270677,,0.997,1.1987818181818184,0.07758387704581768,HP,10.718865931034482,10.867565789473685,2.955808914958754,3.2328851170250807
s0128,1,"('s0128', 1)",1,4.148971283209315,1.8330380295990065,12.0,0.685,0.7594375,0.03151292420721764,LP,5.226418877551021,3.119892631578947,2.013039923529902,0.7837998355168445
s0128,1,"('s0128', 1)",2,9.53265959800848,3.7896266765129694,,0.7095,0.7919999999999998,0.023159611472351946,HP,7.903062273057372,12.0,4.165725001558039,0.0
s0129,1,"('s0129', 1)",1,3.517904413751252,1.8638982739434615,12.0,0.803,0.8394583333333334,0.02165851125226182,LP,3.672098559073654,3.36524705400982,2.147233390692166,1.510942106216763
s0129,1,"('s0129', 1)",2,3.6123786296815754,1.8406831445534284,,0.7965,0.7857222222222221,0.02864919854905944,HP,3.84150989057239,3.3984778739778743,1.9038999058073283,1.7584498652742757
s0130,1,"('s0130', 1)",1,11.067740740740742,3.108647167656353,12.0,0.738,0.8354137931034484,0.020844806686660732,LP,10.6660987654321,11.496272727272729,3.6595587784879666,2.308368356886391
s0130,1,"('s0130', 1)",2,12.0,0.0,,0.717,0.9167868852459015,0.08083257342162853,HP,12.0,12.0,0.0,0.0
s0131,1,"('s0131', 1)",1,5.21767830177717,2.1859498464245224,5.691,0.8305,0.83290625,0.020104593676313093,LP,6.01468159670165,4.330867500000001,2.479853566750441,1.4628966743908298
s0131,1,"('s0131', 1)",2,9.212438657151653,3.090688300268955,,0.819,0.8517058823529411,0.03639666019843924,HP,8.530597608024692,10.236897058823528,3.0640628824120153,2.7808538370314477
s0133,1,"('s0133', 1)",1,6.708922580645162,2.503827987100616,12.0,0.701,0.7596440677966101,0.017646123436674484,LP,7.9180631613756605,5.141472527472527,2.6718100677271193,0.8663426261869822
s0133,1,"('s0133', 1)",2,9.421645634920635,2.0688495181416373,,0.693,0.7537199999999998,0.01661637842611921,HP,8.430169642857143,10.665753246753248,1.8661382519769232,1.5496560670438528
s0134,1,"('s0134', 1)",1,2.7205741397425793,1.1387032401414736,5.837,0.7685,0.7565344827586206,0.011551832617021307,LP,2.8103827972599014,2.6043551554828146,1.109610806132452,1.078591792666088
s0134,1,"('s0134', 1)",2,6.932882879553478,3.5845619011087098,,0.741,0.7562558139534883,0.012617392214241411,HP,4.575799130434784,11.70125,1.6943667052631737,0.5174501787612023
s0135,1,"('s0135', 1)",1,6.770855017006803,1.930684478827666,12.0,0.674,0.7167187499999998,0.016514057528945934,LP,6.606147368421053,7.064847826086958,2.3889367049773025,1.336723449779694
s0135,1,"('s0135', 1)",2,8.117923227513227,0.9841093151737796,,0.6755,0.7385000000000002,0.05375944564323342,HP,7.811674463937622,8.462538461538461,1.1287340703764597,0.5730345157257267
s0136,1,"('s0136', 1)",1,4.7289239001189065,1.2073331142099046,9.468,0.678,0.712625,0.016761445191924084,LP,5.543314935064935,3.9511095238095244,1.1529754483865384,0.5615799416482734
s0136,1,"('s0136', 1)",2,4.924539886039884,0.9721834915727569,,0.687,0.7074615384615386,0.02044289425088223,HP,5.102455598455599,4.712804761904761,1.1923834240756979,0.5528358362860409
s0137,1,"('s0137', 1)",1,6.60598623279099,1.9701879051343363,11.349,0.829,0.8026461538461539,0.013609436871588996,LP,6.985346153846153,5.999544217687075,2.0654669278827766,1.5502874354127165
s0137,1,"('s0137', 1)",2,9.392880097117796,2.8574413124919484,,0.8245,0.9292400000000002,0.08916255967613312,HP,7.851653593750001,11.664909090909092,2.7201728866533395,1.0596504959436952
s0138,1,"('s0138', 1)",1,7.419632190924101,3.0445557657713374,12.0,0.709,0.7686825396825396,0.030085163619146926,LP,7.342961538461539,7.624651031894935,3.034026181124922,3.0492780313325984
s0138,1,"('s0138', 1)",2,10.743159884869348,2.1502871814251394,,0.729,0.91875,0.06611239198308053,HP,10.179224537037037,11.5325,2.572660554153604,1.0453617794811514
s0140,1,"('s0140', 1)",1,4.6652577967147515,3.160766741464006,5.409,0.858,0.9555686274509805,0.0475114851239848,LP,4.888326712493182,4.302504165804003,3.2315862282799013,2.920280543205523
s0140,1,"('s0140', 1)",2,6.663727763155157,4.033446145656854,,0.854,0.848046511627907,0.02867842544457159,HP,4.961633580748661,9.207645432692306,3.646434165082703,3.143401048534255
s0141,1,"('s0141', 1)",1,5.39133671988389,1.5799525100557386,12.0,0.709,0.8098124999999998,0.04604551965578294,LP,5.706122257053292,5.090622549019608,2.0643651108929406,0.9870544711916284
s0141,1,"('s0141', 1)",2,10.207541063636363,3.1637817090455296,,0.813,0.8564629629629631,0.04686692564542009,HP,9.201486941045607,11.540199999999999,3.8611277895459923,0.9195999999999998
s0142,1,"('s0142', 1)",1,10.207775438596492,1.9381236147530436,10.807,0.695,0.786736842105263,0.029280481286586453,LP,11.431181818181818,8.900166666666669,0.8537148574619279,1.9074643217866198
s0142,1,"('s0142', 1)",2,10.559284280936454,1.3294172143788006,,0.708,0.7389622641509433,0.017331705385795974,HP,10.11465934065934,11.176833333333333,1.2802457801444174,1.1709486775924705
s0143,1,"('s0143', 1)",1,5.0489009041331805,2.7515976844428645,12.0,0.829,0.8848281249999997,0.028686151543467032,LP,6.765291358024693,3.4081995942028986,2.643428887918279,1.4772861673728699
s0143,1,"('s0143', 1)",2,4.747206276226965,1.9901638224665064,,0.879,0.8286969696969697,0.02740558497598628,HP,4.349569312985826,5.226496642246643,2.0734533714661874,1.7870851616168186
s0144,1,"('s0144', 1)",1,5.1940789621185655,1.9424435342237094,8.412,0.727,1.0784761904761901,0.10885691570276042,LP,5.61830462184874,4.865719741935484,1.9555067530968058,2.183379317074707
s0144,1,"('s0144', 1)",2,4.970076981329157,1.6259804722294564,,0.712,0.90536,0.08877071372924747,HP,4.203873160370202,6.012808589181288,1.0622812364299477,1.7007037220419834
s0145,1,"('s0145', 1)",1,7.926400659824048,2.3257895874571712,12.0,0.7415,0.9041774193548384,0.0627076634325536,LP,8.538699074074072,7.052076923076923,2.5385845136718803,1.6608196058915041
s0145,1,"('s0145', 1)",2,7.266657291723203,1.5519090734101473,,0.7024999999999999,0.7759500000000001,0.03552877267089309,HP,7.652383421052631,6.886032802483975,1.6829001187138959,1.4063901834778323
s0146,1,"('s0146', 1)",1,5.9932137711225275,2.50958224713683,12.0,0.866,0.9606140350877189,0.03658059867858335,LP,7.222335972850679,4.855895107410834,2.366522671488433,2.0639389696785675
s0146,1,"('s0146', 1)",2,9.413666843806604,3.529096663122067,,0.9235,1.2045384615384618,0.10463850657072155,HP,9.114845322174887,9.781706349206349,3.4685751935426303,3.595938250435997
s0147,1,"('s0147', 1)",1,4.75488586635127,1.8754097390313287,12.0,0.681,0.7420166666666667,0.015975128093151318,LP,5.309291860465116,4.221586206896553,2.5069367545994568,0.5559650520672095
s0147,1,"('s0147', 1)",2,6.5848019000703735,0.955367447846405,,0.684,0.7815128205128206,0.032766158352713515,HP,6.625486815415822,6.54911875,0.951966466039158,0.9966651166005749
s0148,1,"('s0148', 1)",1,7.9523335115388045,3.324583258558891,12.0,0.7115,0.7643064516129032,0.013607199323084324,LP,9.204100613982968,6.640641916519695,3.4970758619243427,2.5646693155595046
s0148,1,"('s0148', 1)",2,7.32756412920413,1.3419174797973088,,0.84,0.86365,0.03971041346422875,HP,7.3524639999999994,7.33002141025641,1.1106302826341445,1.5804470517913465
s0149,1,"('s0149', 1)",1,2.9139869252369253,1.4831094558260223,11.043,0.87,0.9639444444444445,0.05213515474086253,LP,3.0544844500826516,2.7410758566120816,1.9040243457430728,0.6943598079208866
s0149,1,"('s0149', 1)",2,4.235330024895739,2.7960078071222916,,0.855,1.0793809523809526,0.18452611950861914,HP,3.6000513613445375,4.9987431899641575,2.618545330365151,2.7864074576400686
s0150,1,"('s0150', 1)",1,6.461948570306874,2.875999945896842,9.355,0.8065,0.8108484848484848,0.0221369935656357,LP,7.454119642857141,5.2659965034965035,2.5022732421825427,2.5659876307119633
s0150,1,"('s0150', 1)",2,6.30459578509529,1.7351615170245307,,0.821,0.8873225806451615,0.04977003070620841,HP,6.60682774285321,5.894303891121667,2.0534201749743155,1.09157577996597
s0151,1,"('s0151', 1)",1,4.523769132653061,1.6504573806441403,12.0,0.712,0.7341016949152541,0.01708105782961686,LP,5.061869047619048,3.9816593406593412,2.059072698014477,0.7792074441983153
s0151,1,"('s0151', 1)",2,7.405633116078986,3.2792063917549643,,0.76,0.7934878048780488,0.036884938089736086,HP,6.766595737951266,8.28179601800914,3.319613056365689,3.096129075848985
s0153,1,"('s0153', 1)",1,7.049687403191527,2.017804214013167,10.989,0.86,0.935385964912281,0.08248761532301702,LP,7.866048032407408,6.193994791666666,1.8591633862381174,1.8086108806709107
s0153,1,"('s0153', 1)",2,10.768355848902015,2.3813103082272686,,0.728,0.7946000000000002,0.028650410407687458,HP,10.085089514066496,11.177538461538461,1.8747655707954307,2.7408827498674064
s0154,1,"('s0154', 1)",1,4.49284890207003,2.2848155118400277,8.876,0.677,0.705353846153846,0.012126501483690807,LP,5.779981240573153,3.186345945945946,2.4474889010849274,0.9819391713223679
s0154,1,"('s0154', 1)",2,4.3563388353777714,1.621865590387088,,0.695,0.7030909090909092,0.009553656452653445,HP,3.74860962973197,5.134534660976766,1.3121218151713996,1.6326641653074672
s0155,1,"('s0155', 1)",1,5.531882742739294,3.161639665332681,12.0,0.864,0.948736842105263,0.03026052392621764,LP,7.884021335737361,3.684465094554569,2.8856652405156225,1.8736655254909262
s0155,1,"('s0155', 1)",2,9.16362404985337,3.6869042233908376,,0.853,0.887235294117647,0.017992171996747613,HP,7.459821002228354,12.0,3.711527901807903,0.0
s0156,1,"('s0156', 1)",1,7.781617204301075,2.4221948343129243,5.327,0.6984999999999999,0.8469677419354839,0.07377680633391087,LP,7.747207222222224,7.774358974358973,2.7520669423893533,1.8017933158907797
s0156,1,"('s0156', 1)",2,7.276093667227833,1.532703143624417,,0.702,0.7470731707317073,0.01898612130462186,HP,6.9692866379310345,7.616942857142857,1.059902288461452,1.8534636370529507
s0157,1,"('s0157', 1)",1,6.940025235633932,2.6430261819688146,12.0,0.732,0.997627118644068,0.11052115945265686,LP,9.214235294117648,4.954695652173913,2.0374931614951133,1.1381783976956759
s0157,1,"('s0157', 1)",2,9.236180797937827,2.1643707109108776,,0.748,0.9443999999999998,0.13411265115566093,HP,9.400438876785284,9.112324175824176,2.2717494694034337,2.140736727290252
s0158,1,"('s0158', 1)",1,4.861713608345186,1.2403426187019235,6.916,0.693,0.7510819672131145,0.011363087173442029,LP,4.8255944444444445,4.902608187134503,1.3514392027975306,1.1151119090385317
s0158,1,"('s0158', 1)",2,5.3777917745214605,1.5367492273255658,,0.6895,0.7237499999999998,0.017490678320894248,HP,6.144698712384259,4.786128829016985,1.637739715723068,1.5385370169777612
s0159,1,"('s0159', 1)",1,8.351986783154123,1.9025543784168375,11.268,0.7545,0.7914374999999999,0.01574463380496173,LP,8.719631578947368,7.870999999999999,1.4623892686415125,2.271965686360602
s0159,1,"('s0159', 1)",2,7.387521571914555,2.267242907291099,,0.75,0.752560975609756,0.015424782425881012,HP,7.356849112861519,7.349681913875598,2.39243124151842,2.0993035372476854
s0160,1,"('s0160', 1)",1,5.708339506172839,1.6642205500042797,7.12,0.716,0.8033134328358212,0.026101701540819276,LP,6.213533482142857,5.1249852071005915,1.624928653308579,1.4691688155746125
s0160,1,"('s0160', 1)",2,9.769979410833068,2.0801614580563847,,0.72,0.8584999999999999,0.03562187249429766,HP,9.01283768115942,10.507881818181817,2.03368224821285,1.715874316455445
s0161,1,"('s0161', 1)",1,11.498982580645162,2.171960837960034,12.0,0.846,0.8567777777777777,0.02399713727020509,LP,12.0,11.038164285714286,0.0,2.9193921202164037
s0161,1,"('s0161', 1)",2,11.624704385964915,1.666074625325723,,0.7725,0.8263499999999999,0.022444794311079496,HP,11.651761904761903,11.627384615384615,1.4318267354863565,1.8630769230769226
s0162,1,"('s0162', 1)",1,8.322652084252505,2.813652368916219,12.0,0.7195,1.050538461538462,0.12258674763776134,LP,8.585475563652036,7.91,3.1373878602912586,2.383680347697652
s0162,1,"('s0162', 1)",2,8.215651914208062,2.126144419564794,,0.8354999999999999,1.02425,0.0897597957746117,HP,8.041804748840292,8.396445555555555,2.475184276918893,1.630406842854347
s0163,1,"('s0163', 1)",1,7.987965891472869,2.718691108994075,12.0,0.822,0.9513999999999999,0.063750575949432,LP,8.183913165266107,7.762992507492506,2.896533751084426,2.5031320375574198
s0163,1,"('s0163', 1)",2,7.845913714401541,2.567452445370645,,0.87,1.0194594594594593,0.1321340134429379,HP,6.977472222222223,9.305553422619049,1.798818904213073,2.9034216052881057
s0164,1,"('s0164', 1)",1,6.128707493554275,2.6683947597926814,9.084,0.685,0.7568412698412701,0.022064864709490654,LP,6.0335220588235305,6.306747326203208,3.0635402740200464,2.22164188479589
s0164,1,"('s0164', 1)",2,9.16351202938694,3.054395318534954,,0.731,0.7928085106382979,0.02396250349676319,HP,8.061859890109892,10.479043327294686,2.743217004028918,2.8383979625565834
s0165,1,"('s0165', 1)",1,9.873623641304345,1.5273953767400046,12.0,0.681,0.7623728813559322,0.022240994140143654,LP,10.247499999999999,9.635538461538461,1.821007433324264,1.007968682006205
s0165,1,"('s0165', 1)",2,9.517304481811482,1.755556513965724,,0.684,0.7193137254901962,0.01675275322552089,HP,10.425708333333334,8.844233228840126,1.3316592556896416,1.9315306268688064
s0166,1,"('s0166', 1)",1,5.882621024258761,2.170991871590532,10.056,0.836,0.9330923076923078,0.06548635242643502,LP,6.661278464017187,4.773923636363637,2.3558895092431147,1.096307102622027
s0166,1,"('s0166', 1)",2,6.430096951434945,1.669614003924105,,0.8325,0.8116470588235294,0.02257988059160278,HP,6.199444103948968,6.689690008361205,1.6786468994417354,1.6356904836242834
s0167,1,"('s0167', 1)",1,1.9933491260446716,1.0641450316804364,6.42,0.502,0.7170800000000003,0.04515532163543961,LP,2.8331426900584797,1.4207185598377283,1.2386481192272805,0.23626504245092136
s0167,1,"('s0167', 1)",2,3.120164079190999,1.1625778058065612,,0.865,0.7599090909090908,0.04941111516681798,HP,2.676932105430295,3.7171838690156003,1.2938561279607512,0.5865997132244568
s0169,1,"('s0169', 1)",1,4.121412602212602,0.9128069578928835,7.2,0.711,0.7438813559322033,0.015245611209726936,LP,4.256587192982456,3.983333333333334,0.9928245688451947,0.8069815501126543
s0169,1,"('s0169', 1)",2,7.527441795055926,2.9330670087436306,,0.7144999999999999,0.7383421052631577,0.01716359593349044,HP,6.204321428571428,9.767290640394089,1.9483732471921673,3.0861641721239574
s0170,1,"('s0170', 1)",1,11.314666666666666,1.6835243703479774,6.511,0.829,0.9241475409836067,0.07109095670904905,LP,10.752979591836734,12.0,2.098393826869668,0.0
s0170,1,"('s0170', 1)",2,11.552587953629033,1.5806767613962671,,0.862,0.8677213114754099,0.01638862439271141,HP,11.357284848484849,11.662571428571429,1.8855229249944216,1.2166160160922774
s0171,1,"('s0171', 1)",1,2.8492754283158015,1.9886335206775319,6.28,0.689,0.6826491228070173,0.015188494358124223,LP,3.8484323390894826,2.0098970771705145,2.52956651149069,0.5789285035842558
s0171,1,"('s0171', 1)",2,3.3146652855670604,1.086671328282802,,0.7224999999999999,0.7048333333333333,0.015247596450944792,HP,3.3347590561648386,3.2949955303030305,1.1795267001624223,0.9848041413773408
s0172,1,"('s0172', 1)",1,9.065970142977292,2.0806298775856713,11.671,0.798,0.7864615384615384,0.013067201398525326,LP,9.487067647058824,8.189250000000003,2.385357773414416,0.9295055846763077
s0172,1,"('s0172', 1)",2,9.630274538924258,1.754143913469934,,0.876,1.036978723404255,0.09541409352618672,HP,9.144644501278771,10.927381481481481,1.8908191155709841,1.662881584955162
s0173,1,"('s0173', 1)",1,6.508748540095813,3.6136898733310856,12.0,0.744,0.8327118644067796,0.05257717300720117,LP,9.453162068965518,4.473771531000018,3.0798846351263984,2.2828395720916284
s0173,1,"('s0173', 1)",2,7.920630708261541,2.9434030531687476,,0.7635000000000001,0.8168333333333334,0.038316304339546386,HP,8.46197104037267,7.421843607111842,3.0776861723186735,2.8063932917912537
s0174,1,"('s0174', 1)",1,3.9774854807695292,1.5184251553391341,12.0,0.8494999999999999,0.9542333333333335,0.0448670342151034,LP,4.089971529619806,3.8846517083120857,1.8711765598679257,1.1343981228071753
s0174,1,"('s0174', 1)",2,8.092972370822594,3.024552913728109,,0.837,0.9299024390243902,0.06899722644744263,HP,6.810128754217173,10.17405720108696,2.6377005468198678,2.5481574877134245
s0176,1,"('s0176', 1)",1,3.882547358834244,0.8908066472191474,3.302,0.917,0.975898305084746,0.05496400689504704,LP,3.739903225806452,4.030578787878788,0.8205832054620472,0.9366493351974384
s0176,1,"('s0176', 1)",2,5.391270929070929,1.0017731474390816,,0.734,0.9314666666666667,0.08525937854353402,HP,5.447768090909091,5.313259895833333,1.0690529416858945,0.9031368099896728
s0177,1,"('s0177', 1)",1,8.168542288207151,1.936078843209255,10.998,0.838,0.967433962264151,0.06658136086328158,LP,8.651878787878786,7.644141304347826,1.4819318798172652,2.167059531402351
s0177,1,"('s0177', 1)",2,7.269772314167011,1.475438150047964,,0.76,0.7826052631578948,0.019041198207779053,HP,7.124994760657299,7.467621173469387,1.7761763668174007,1.0041648926224687
s0178,1,"('s0178', 1)",1,9.137870350300682,3.8763815175814464,1.99,0.854,0.8914081632653064,0.029467464440139757,LP,8.302902080549723,10.359584795321638,4.18649301923131,2.9916631720846203
